time,open,high,low,close,volume
1516320000,10961.42,11774.59,10362.51,11470.93,548062092.38
1516406400,11473.64,13097.26,11412.22,12766.66,593455245.46
1516492800,12766.66,12801.62,10965.3,11525.57,739844504.82
1516579200,11525.57,11925.74,9899.38,10757.77,700470798.6
1516665600,10757.77,11396.8,9906.12,10806.03,627856770.93
1516752000,10798.98,11569.44,10500.85,11367.45,498438129.85
1516838400,11342.88,11792.09,10950.88,11175.41,451398115.92
1516924800,11175.41,11640.81,10312.19,11089.55,580811850.25
1517011200,11089.55,11649.07,10844.21,11497.93,410136269.87
1517097600,11497.9,12241.75,11408.78,11880.07,407840443.33
1517184000,11880.08,11974.97,11140.73,11251.13,337344841.46
1517270400,11251.13,11308.34,9901.36,10232.35,469080252.36
1517356800,10237.48,10425.67,9701.93,10296.6,379006352.04
1517443200,10284.74,10334.71,8752.17,9231.73,567180577.31
1517529600,9231.73,9250.31,8010.08,8870.38,685998715.21
1517616000,8872.8,9476.81,8230.83,9200.08,471460654.34
1517702400,9200.08,9365.54,7931.39,8187.01,450066055.13
1517788800,8187.02,8382.15,6625.05,6916.23,710944675.14
1517875200,6916.35,7877.32,6000.29,7668.33,972601851.9
1517961600,7668.33,8475.27,7150.7,7594.18,767130476.52
1518048000,7598.09,8676.29,7525.7,8271.02,240718641.28
1518134400,8264.99,8715.89,7769.51,8688.06,401720711.85
1518220800,8684.82,9046.82,8140.75,8539.67,664728171.21
1518307200,8533.79,8545,7780.72,8065.06,639058647.69
1518393600,8060.49,8975.87,8058.14,8895.18,658176152.96
1518480000,8896.63,8933.43,8359.05,8536.83,552551488.87
1518566400,8536.19,9488.36,8532.56,9454.6,643451126.78
1518652800,9448.82,10201.68,9310.41,10029.51,826255719.59
1518739200,10019.6,10296.23,9668.53,10163.05,671861567.36
1518825600,10164.68,11070.01,10054.89,11040,787911060.17
1518912000,11044.27,11261.87,10092.79,10380.06,989847190.29
1518998400,10387.04,11244.05,10289.13,11153.48,747394519.66
1519084800,11148.44,11778.68,11111.6,11206.87,917435468.75
1519171200,11208.9,11287.02,10216.39,10447.21,1098300404.6
1519257600,10446.59,10925.72,9694.05,9813.11,1009091688.92
1519344000,9816.56,10421.09,9575.5,10155.82,907465184.15
1519430400,10143.79,10487.4,9362.41,9685.92,735881110.16
1519516800,9685.71,9837.78,9286.91,9560.83,566744718.87
1519603200,9567.62,10435.02,9363.3,10314.29,669215735.69
1519689600,10314.41,10865.83,10130.88,10596.63,696004328.12
1519776000,10574.42,11075.74,10298.01,10333.62,713310359.47
1519862400,10329.18,11056.57,10242.76,10919.74,657059548.09
1519948800,10919.75,11192.02,10772.66,11022.33,651994004.16
1520035200,11025.71,11525.65,11019.88,11462.08,670377208.28
1520121600,11456.41,11555.58,11071.53,11525.59,619123170.38
1520208000,11520.02,11692.25,11427.31,11498.27,580929761.79
1520294400,11498.27,11498.27,10568.64,10717.77,757885450
1520380800,10719.17,10891.69,9442.72,9878.68,920596603.43
1520467200,9888.96,10094.61,9093.7,9283.11,749182648.53
1520553600,9283.18,9402.31,8343.25,9227.51,902760977.65
1520640000,9226.58,9479.11,8691.36,8769.42,747874064.32
1520726400,8772.42,9712.39,8454.08,9516.68,773323593.13
1520812800,9518.7,9877.08,8791.66,9129.42,700148093.57
1520899200,9129.45,9464.92,8843.69,9140.63,632453920.43
1520985600,9147.12,9328.29,7928.5,8185.12,699984595.27
1521072000,8184.66,8419.81,7661.31,8243.52,690705982.03
1521158400,8243.43,8592.86,7915.65,8293.26,593958677.35
1521244800,8279.01,8333.97,7734.03,7852.73,524896896.19
1521331200,7847.8,8276.15,7325.29,8185.36,754529665.42
1521417600,8184.23,8687.14,8098.83,8605.83,783747456.21
1521504000,8606.08,9025,8299.26,8900.25,721404910.5
1521590400,8899.86,9166.56,8757.14,8891.06,667191372.44
1521676800,8889.15,9096.24,8477.35,8720.95,625438516.54
1521763200,8722,8907.32,8280.96,8900.6,588247060.66
1521849600,8899.57,8993.71,8500.14,8536.09,512749209.67
1521936000,8539.3,8657.85,8368.35,8462.25,432987663.76
1522022400,8464.7,8505.58,7846.01,8129.52,620881326.54
1522108800,8131.25,8211.53,7740.68,7787.87,555002358.78
1522195200,7789.46,8100.99,7740.8,7945.83,462010035.12
1522281600,7946.4,7973.49,6958.03,7126.12,700629706.96
1522368000,7126.39,7288.61,6607.47,6844.22,776610655.81
1522454400,6845.11,7211.2,6784.77,6925.58,535287460.44
1522540800,6926.46,7039.24,6441.34,6815.19,552257357.23
1522627200,6812.28,8190.82,6771.06,7056.48,468715832.39
1522713600,7057.52,7508.89,7014.16,7410.08,521203813.41
1522800000,7408.24,7418.96,6713.28,6795.95,523865797.96
1522886400,6797.47,6896.51,6575.99,6764.63,473284850.15
1522972800,6766.22,6844.13,6504.49,6602.73,350096118.89
1523059200,6604.32,7062.02,6591.75,6892.84,400763626.44
1523145600,6892.8,7103.87,6885.81,7013.07,299994212.11
1523232000,7017.32,7180.85,6617.9,6776.08,435249092.53
1523318400,6777.81,6882.09,6660.99,6835.72,300612333.59
1523404800,6837.92,6980.48,6792.86,6949.44,318141782.91
1523491200,6953.29,7981.79,6757.7,7921.28,703985479.24
1523577600,7921.29,8223.9,7740.99,7869.97,717062284.67
1523664000,7875.93,8178.44,7816.83,7997.6,472891266.06
1523750400,7997.58,8412.89,7994.58,8352.71,430738400.61
1523836800,8350.87,8406.34,7884.27,8062.37,519887896.35
1523923200,8063.14,8164,7834.23,7887.29,456034174.55
1524009600,7888.31,8224.8,7873.21,8169.46,412236388.83
1524096000,8169.7,8292.54,8101.06,8273.73,432087265.06
1524182400,8276.04,8919.35,8194.88,8857.38,577473100.58
1524268800,8856.17,9030.15,8589.62,8915.7,597119511.77
1524355200,8915.29,9018.71,8738.62,8792.24,487833879.07
1524441600,8794.29,8981.29,8761.81,8942.41,452623880.34
1524528000,8942.36,9729.68,8921.81,9636.35,702960797.14
1524614400,9631.27,9751.1,8755.2,8867.3,1025900143.25
1524700800,8870.21,9300.21,8659.8,9287.03,678065063.97
1524787200,9275.72,9381.84,8901.25,8925.05,615236653.23
1524873600,8922.73,9427.46,8875.03,9350.98,569210474.47
1524960000,9350.05,9573.23,9170.17,9415.64,593685222.16
1525046400,9417.11,9462.61,9128.2,9244.86,536130936.24
1525132800,9246.96,9246.96,8822.64,9073.81,565279945.87
1525219200,9073.2,9272.63,8213.71,9250.18,486415829.86
1525305600,9250.31,9826.42,9168.63,9752.34,720254380.66
1525392000,9751.91,9825.86,9540.36,9706.57,619167602.45
1525478400,9713.03,9998.41,9689.74,9861.52,668359671.46
1525564800,9871.54,9976.62,9437.89,9662.98,660802930.05
1525651200,9661.61,9686.26,9196.59,9374.04,658930002.37
1525737600,9370.67,9471.05,9072.26,9186.52,548067734.61
1525824000,9188.32,9383.49,8975.6,9313.91,545192773.63
1525910400,9316.24,9390.85,8993.3,9017.65,575474102.97
1525996800,9016.17,9017.87,8345.45,8393.33,759345760.53
1526083200,8394.2,8639.31,8141.52,8459.31,658449337.02
1526169600,8459.31,8753.32,8303.78,8680.42,524822294.3
1526256000,8679.01,8871.74,8290.82,8662.45,635971961.68
1526342400,8662.63,8843.33,8420.08,8468.66,545197297.23
1526428800,8467.96,8483.98,8090.82,8337.76,534267140.18
1526515200,8334.71,8453.71,7998.08,8048.79,482823336.46
1526601600,8048.79,8273.89,7917.61,8236.33,470207202.99
1526688000,8236.13,8384.04,8127.54,8246.83,377683477.03
1526774400,8243.56,8584.56,8168.33,8526.7,410957922.84
1526860800,8526.94,8569.47,8316.01,8379.31,421239566.21
1526947200,8379.79,8398.56,7406.26,7978.16,454244069.58
1527033600,7978.17,8028.7,7432.93,7499.67,609946911.07
1527120000,7498.12,7720.26,7272.7,7578.3,548264563.89
1527206400,7578.3,7645.62,7328.61,7454.69,425379581.62
1527292800,7458.38,7609.01,7306.93,7336.66,334540459.2
1527379200,7336.68,7389.42,7229.72,7345.86,326314686.79
1527465600,7346.02,7430.72,7067.6,7099.38,411364949.35
1527552000,7101.26,7526.28,7042.54,7457.36,501548504.88
1527638400,7459.58,7560.74,7276.51,7385.67,431494915.3
1527724800,7381.39,7616.1,7333.07,7489.52,445375205.31
1527811200,7488.57,7601.15,7357.1,7518.85,413512666.51
1527897600,7518.09,7692.19,7455.41,7638.26,372054543.52
1527984000,7638.26,7773.52,7602.02,7717.4,420472384.72
1528070400,7718.55,7753.88,7450.05,7487.58,466647908.9
1528156800,7487.27,7670.06,7364.53,7623.42,452166461.03
1528243200,7622.99,7692.46,7485.37,7658.2,430245977.04
1528329600,7658.21,7754.48,7636.07,7688.05,351602384.69
1528416000,7689.46,7703,7540.3,7611.35,362879121.25
1528502400,7611.04,7682.92,7464.48,7493.13,348877642.63
1528588800,7493.14,7493.14,6633.82,6763.99,617315076.81
1528675200,6763.99,6910.86,6629.25,6877.12,538458863.75
1528761600,6877.13,6884.91,6464.75,6551.15,536739933.4
1528848000,6551.15,6615.12,6146.75,6299.49,599384700.04
1528934400,6299.54,6709.89,6268.74,6640.97,594577733.66
1529020800,6641.87,6652.79,6375.89,6396.92,474006092.55
1529107200,6396.92,6552.01,6341.23,6492.65,359187440.79
1529193600,6492.65,6585.89,6436.41,6447.24,351251811.83
1529280000,6451.07,6798.16,6395.86,6717.17,429780431.77
1529366400,6716.93,6836.81,6672.97,6748.1,412974190.91
1529452800,6746.56,6809.87,6562.22,6767.92,432155109.06
1529539200,6768.01,6800.65,6686.72,6723.93,397263887.31
1529625600,6723.92,6737.07,5945.79,6059.34,606828596.55
1529712000,6059.34,6267.07,6023.69,6166.17,389725537.54
1529798400,6165.99,6256.71,5774.89,6152.3,536652365.74
1529884800,6152.6,6341.96,6098.64,6252.05,543659290.45
1529971200,6252.05,6266.45,6052.25,6077.27,415715801.47
1530057600,6074.17,6185.48,6011.26,6144.88,377297871.91
1530144000,6144.47,6172.01,5846.16,5871.46,506232038.59
1530230400,5870.57,6294.48,5811.92,6212.93,592464895.92
1530316800,6212.87,6513.31,6203.62,6403.62,651922178.1
1530403200,6403.97,6447.3,6275.27,6370.05,1053207251.94
1530489600,6369.44,6685.01,6293.4,6621.67,754037542.45
1530576000,6621.66,6681.38,6476.71,6517.41,784745291.43
1530662400,6518.12,6782.82,6436.4,6603.48,626469581.14
1530748800,6603.48,6693.15,6473.19,6543.56,1033798108.55
1530835200,6543.56,6648.6,6455.7,6622.85,1255927022.43
1530921600,6625.46,6818.05,6536.23,6775.9,1202022254.93
1531008000,6775.86,6792.51,6695.64,6722.7,1191613186.14
1531094400,6723.05,6814.44,6645.15,6675.46,2245419888.28
1531180800,6678.21,6699.54,6303.91,6321.52,1774665052.39
1531267200,6321.59,6420.16,6307.19,6398.1,1686814434.87
1531353600,6397.9,6398.72,6087.76,6244.79,1724816701.43
1531440000,6245.37,6336.65,6131.55,6219.27,1611617775.81
1531526400,6219.16,6319.62,6183.94,6251.72,1893991070.44
1531612800,6251.14,6393.27,6231.77,6354.71,1204138214.11
1531699200,6353.73,6744.44,6335.5,6726.14,1467954570.29
1531785600,6724.14,7447.38,6656.8,7314.35,1785222214.97
1531872000,7315.3,7573.57,7238.72,7379.17,1835520400.49
1531958400,7379.33,7559.8,7277.45,7474.16,1519206075.04
1532044800,7474.09,7686.19,7289.27,7339.26,1367858618.62
1532131200,7339.26,7456.66,7219.9,7403.93,1171092351.79
1532217600,7403.93,7575.68,7346.91,7403.38,1710767407.03
1532304000,7403.38,7803.43,7383.53,7717.27,1635212323.22
1532390400,7717.3,8478.08,7697.49,8414.79,1591214379.16
1532476800,8407.81,8484.14,8057.53,8173.44,1504636411.95
1532563200,8174.06,8308.08,7858.24,7935.07,1370274757.7
1532649600,7935.16,8277,7807.13,8188.37,1278432199.69
1532736000,8188.27,8234.15,8070.69,8212.75,1235119099.61
1532822400,8213.07,8287.7,8124.56,8220.45,1145896723.72
1532908800,8220.45,8264.58,7870.92,8181.84,1330748756.12
1532995200,8181.86,8209.52,7644.22,7730.27,1603479876.81
1533081600,7729.94,7749.06,7447.63,7607.82,1325349080.57
1533168000,7608.1,7694.62,7470.94,7530.36,1297844668.96
1533254400,7530.2,7531.02,7288.87,7414.32,1220493621.72
1533340800,7414.27,7490.53,6944.48,7011.55,1069617740.82
1533427200,7011.55,7083.73,6894.65,7027.85,1054820294.41
1533513600,7027.43,7145.89,6849.77,6936.5,971213921.88
1533600000,6936.5,7143.98,6678.8,6723.77,1442468345.52
1533686400,6723.77,6724.35,6142.53,6280.41,1336767922.46
1533772800,6279.79,6615.03,6191.12,6528.37,1411260092.8
1533859200,6528.63,6567.79,6042.78,6144.34,1714444856.68
1533945600,6144.51,6454.44,6000.86,6229.22,1372448335.13
1534032000,6228.9,6434.45,6157.25,6309.14,1108206895.31
1534118400,6309.14,6515.62,6161.05,6251.86,1167641820.51
1534204800,6251.86,6253.07,5890.82,6184.92,1280735398.95
1534291200,6184.92,6590.06,6180.3,6267.67,1266597372.25
1534377600,6266.37,6468.81,6218.74,6311.39,1041076561.78
1534464000,6311.34,6578.95,6291.44,6578.95,1182990250.95
1534550400,6578.99,6612.82,6301.93,6387.97,1069240934.96
1534636800,6388.05,6534,6308.18,6475.68,888391802.68
1534723200,6476.73,6523.53,6235.57,6258.94,884674413.76
1534809600,6258.94,6493.06,6244.16,6473.98,839041025.56
1534896000,6473.98,6857.67,6264.13,6352.51,1184259573.86
1534982400,6352.52,6547.42,6346.54,6522.64,886971890.22
1535068800,6522.64,6714.06,6472.77,6685.44,1088882820.37
1535155200,6683.02,6784.78,6659.01,6735.13,707962499.33
1535241600,6735.13,6771.94,6574.48,6702.7,818146787.73
1535328000,6702.7,6916.55,6655.5,6898.11,876280398.81
1535414400,6898.11,7125.6,6866.91,7076.96,1058557369.73
1535500800,7076.96,7125.76,6937.4,7033.47,1142261820.78
1535587200,7032.55,7065.88,6806.14,6978.88,1197980322.69
1535673600,6978.88,7085.3,6894.85,7014.81,1129403028.25
1535760000,7014.81,7263.9,7013.73,7202.39,1118539457
1535846400,7202.34,7329.57,7130.58,7296.82,1084724340.4
1535932800,7296.8,7332.92,7197.24,7268.14,1057403250.7
1536019200,7268.16,7409.41,7241.03,7360.12,995492703.69
1536105600,7359.68,7392.13,6692.81,6711.02,1175714546.87
1536192000,6711.02,6740.82,6322.96,6519.27,1136942262.01
1536278400,6519.52,6538.18,6317.16,6394.82,1024023981.13
1536364800,6395.87,6472.92,6128.43,6183.16,926854675.6
1536451200,6183.16,6425.03,6150.54,6251.47,926492309.98
1536537600,6252.78,6349.66,6242.05,6310.62,869919406.15
1536624000,6310.62,6379.45,6198.21,6291.69,836254021.06
1536710400,6291.14,6351.29,6206.89,6336.11,812574452.08
1536796800,6337.33,6524.69,6336.03,6487.26,949891759.01
1536883200,6486.27,6577.65,6405.06,6486.27,787015570.03
1536969600,6486.27,6563.88,6474.14,6519.49,647650590.64
1537056000,6519.46,6520.97,6385.95,6500.68,644924832.89
1537142400,6500.62,6532.28,6213.55,6252.27,731858073.45
1537228800,6252.26,6385.92,6231.41,6339.44,717270452.57
1537315200,6339.44,6489.79,6135.15,6390.68,733280259.12
1537401600,6390.88,6532.17,6353.36,6493.27,651279353.73
1537488000,6493.32,6775.55,6493.01,6761.15,946183603.09
1537574400,6761.15,6830.01,6639.43,6721.75,735682023.68
1537660800,6721.74,6783.31,6667.16,6708.22,786530807.88
1537747200,6708.25,6727.37,6562.27,6584.03,823728982.91
1537833600,6584.12,6585.5,6339.36,6441.75,851181620.17
1537920000,6441.75,6551.65,6384.92,6464.95,693724738.87
1538006400,6464.95,6728.5,6436.81,6690.06,692605877.3
1538092800,6690.06,6797.67,6554.32,6638.59,804706326.99
1538179200,6638.63,6638.63,6476.47,6599.69,662323566.19
1538265600,6598.55,6655.81,6544.38,6626.05,690035519.43
1538352000,6626.23,6662.76,6524.21,6608.27,589657744.06
1538438400,6608.15,6627.77,6500.43,6534.9,691122599.57
1538524800,6533.31,6547.82,6438.28,6507.05,695574452.24
1538611200,6507.05,6635.61,6503.1,6590.94,603059438.9
1538697600,6591.06,6669.29,6552.58,6635.17,618318950.86
1538784000,6635.17,6645.73,6569.48,6595.82,564193851.98
1538870400,6595.85,6635.76,6539.28,6610.78,577411154.29
1538956800,6610.85,6703.6,6590.11,6670.65,784715721.99
1539043200,6671.03,6680.2,6614.94,6655.27,561181741.4
1539129600,6655.36,6656.7,6536.58,6629.62,608859960.55
1539216000,6629.62,6629.85,6217.24,6254.04,1080056501.09
1539302400,6256.29,6356.58,6218.08,6298.17,913316571.99
1539388800,6298.2,6337.21,6290.33,6332,740300159.93
1539475200,6332.23,6405.37,6318.28,6340.8,730324384.14
1539561600,6338.79,7536.65,6308.38,6751.54,1561350153.27
1539648000,6751.67,6890.54,6680.38,6766.05,898432418.09
1539734400,6764.93,6801.08,6679.8,6737.64,977187629.61
1539820800,6737.64,6782.06,6569.52,6616.28,784922654.49
1539907200,6616.73,6642.65,6527.32,6528.89,724958367.74
1539993600,6528.45,6610.2,6507.17,6587.35,675414986.87
1540080000,6587.43,6655.41,6582.01,6592.45,704259766.46
1540166400,6592.18,6634.96,6550.01,6580.23,786345201.24
1540252800,6580.03,6593.33,6525.02,6553.65,733894544.1
1540339200,6553.65,6730.75,5931.21,6565.21,641127492.89
1540425600,6565.3,6573.98,6510.11,6532.34,749497118.61
1540512000,6532.39,6590.34,6518.56,6538.75,719990225.99
1540598400,6539.01,6554.86,6481.3,6505.6,609580238.88
1540684800,6505.59,6512.39,6466.28,6487.89,613478785.64
1540771200,6487.57,6501.12,6318.54,6346.53,769455994.95
1540857600,6346.42,6385.03,6320.55,6331.56,891263731.18
1540944000,6331.42,6417.48,6251.71,6371.16,792465737.06
1541030400,6371.2,6429.73,6354.79,6407.81,799035286.09
1541116800,6407.87,6452.34,6395.51,6431.21,845721163.53
1541203200,6431.09,6435.44,6347.36,6387.9,729505928.8
1541289600,6387.83,6515.41,6359.34,6484,793630556.65
1541376000,6484.27,6496.19,6437.99,6467.42,867096510.93
1541462400,6467.04,6521.98,6447.09,6511.68,956497316.84
1541548800,6511.73,6607.74,6510.21,6578.44,1105828480.43
1541635200,6578.41,6590.1,6475.32,6481.65,1019648412.66
1541721600,6481.39,6508.99,6394.13,6419.37,943451397.37
1541808000,6419.45,6469.57,6416.88,6432.65,818521618.52
1541894400,6432.65,6461.1,6361.54,6455.07,856326958.47
1541980800,6455.22,6483.27,6423.33,6451.9,814100276.16
1542067200,6451.9,6497.26,6400.36,6461.31,853209564.67
1542153600,6461.31,6479.93,5680.85,5916.21,1623315890.03
1542240000,5916.12,5936.25,5421.41,5750.29,1546968216.36
1542326400,5749.87,5771.17,5554.52,5649.59,1141200147.79
1542412800,5649.73,5654.47,5569.67,5630.26,934417011.37
1542499200,5630.61,5732.04,5620.34,5663.87,930602882.46
1542585600,5663.87,5665.05,4871.01,4927.73,1669640357.27
1542672000,4926.22,5045.18,4338.77,4572.3,2018289709.72
1542758400,4572.35,4781.24,4423.64,4663.44,1402567969.17
1542844800,4663.9,4718.02,4353.51,4368.43,970644356.59
1542931200,4368.5,4479.59,4238.57,4421.16,1166847248.45
1543017600,4420.58,4522.22,3850.48,3945.62,1213819143.38
1543104000,3945.41,4223.76,3672.98,4092.14,1702972311.34
1543190400,4092.16,4199.9,3705.46,3863.35,1540491984
1543276800,3863.87,3938.55,3697.23,3878,1393738250.79
1543363200,3878.27,4388.99,3878.24,4265.19,1681465082.31
1543449600,4265.18,4443.21,4133.67,4297.02,1522968070.57
1543536000,4297.02,4338.08,3950.07,4046.14,1565433372.19
1543622400,4046.07,4298.97,3968.69,4197.98,1267399436.79
1543708800,4198.03,4314.09,4109.6,4166.34,1230041017.74
1543795200,4165.66,4179.14,3851.73,3905.45,1224150532.32
1543881600,3905.45,4085.31,3819.26,3963.78,1104326906.92
1543968000,3963.78,3978.23,3776.12,3781.66,1197706323.93
1544054400,3781.66,3891.1,3508.83,3512.48,1340841128.53
1544140800,3512.48,3537.57,3249.93,3421.55,1647659040.64
1544227200,3421.55,3509.13,3304.47,3441.13,1319250196.27
1544313600,3441.13,3671.26,3423.54,3565.5,1051881961.2
1544400000,3565.5,3620.6,3406.12,3459.03,1190167810.84
1544486400,3459.03,3483.93,3352.28,3400.67,1051010050.57
1544572800,3400.67,3510.86,3381.19,3467.89,980539391.57
1544659200,3467.89,3475.07,3283.44,3312.61,1018949329.43
1544745600,3312.61,3338.33,3195.25,3243.71,1024257473.3
1544832000,3243.71,3283.25,3176.44,3224.01,768757923.91
1544918400,3224.01,3300.8,3220.57,3246.46,826198557.52
1545004800,3246.46,3590.9,3242.51,3523.54,1089403885.93
1545091200,3523.54,3690.9,3449.57,3669.99,1116117525.69
1545177600,3669.99,3922.77,3643.83,3671.26,1294520354.93
1545264000,3671.26,4130.82,3648.85,4065.5,1722685897.44
1545350400,4065.5,4150.29,3776.33,3843.57,1198576500.11
1545436800,3843.57,3971.93,3792.49,3951.79,824376730.37
1545523200,3951.79,4024.98,3890.61,3939.36,969910688.73
1545609600,3939.36,4202.6,3938.85,4017.38,1192236190.41
1545696000,4017.38,4022.17,3660.98,3749.66,1049868938.55
1545782400,3749.66,3834.97,3666.91,3785.19,843919805.62
1545868800,3785.19,3816.06,3546.49,3574.79,827711933.02
1545955200,3574.79,3881.2,3549.75,3842.29,892054366.83
1546041600,3842.29,3882.88,3681.48,3692.16,822357120.99
1546128000,3692.16,3824.23,3668.34,3802.31,769421327.59
1546214400,3802.31,3806.06,3650.4,3701.45,731925771.55
1546300800,3701.45,3802.7,3648.7,3797.48,626488118.32
1546387200,3797.48,3883.4,3756.09,3860.63,884369398.01
1546473600,3860.63,3863.07,3735.22,3766.14,603479615.67
1546560000,3766.14,3820.4,3706.77,3792.34,750884554.53
1546646400,3792.34,3837.14,3756.14,3773.52,694190993.86
1546732800,3773.52,4021.86,3748.86,3990.2,741768994.41
1546819200,3990.2,4014.99,3931.3,3977.32,788966484.5
1546905600,3977.32,4057.2,3932.2,3956.8,788984816.9
1546992000,3956.8,4002.04,3944.61,3965.31,775442280.52
1547078400,3965.31,3994.13,3546.43,3587.51,1041527495.82
1547164800,3587.51,3647.16,3544.15,3605.68,810485278.55
1547251200,3605.68,3619.41,3549.58,3586.24,606846452.02
1547337600,3586.24,3606.1,3455.28,3476.91,554479519.84
1547424000,3476.91,3660.54,3469.96,3626.8,808663605.22
1547510400,3626.8,3647.18,3530.44,3556.01,804303186.61
1547596800,3556.01,3632.98,3547.28,3588.48,704815940.55
1547683200,3588.48,3629.82,3539.81,3616.35,739053872.3
1547769600,3616.35,3618.6,3571.18,3596.27,665333281.27
1547856000,3596.27,3709.18,3595.97,3669.94,599119203.23
1547942400,3669.94,3691.77,3487.09,3536.22,596404677.95
1548028800,3536.22,3551.99,3497.08,3527.63,515411667.1
1548115200,3527.63,3600.86,3448.75,3571.19,586304893.43
1548201600,3571.19,3600.46,3521.47,3552.17,657382899.04
1548288000,3552.17,3583.72,3530.65,3569.46,610814713.91
1548374400,3569.46,3578.57,3530.8,3567.22,599059121.03
1548460800,3567.22,3647.11,3550.98,3565.81,585552309.38
1548547200,3565.81,3577.99,3501.63,3551.31,655556713.72
1548633600,3551.31,3556.58,3387.83,3434.67,843424751.76
1548720000,3434.67,3442.59,3359.69,3411.88,646576337.26
1548806400,3411.88,3475.76,3389.79,3458.24,682975564.54
1548892800,3458.24,3485.61,3421.81,3430.48,584613818.81
1548979200,3430.48,3483.44,3406.07,3462.87,578695529.62
1549065600,3462.87,3515.28,3441.4,3502.25,499763641.5
1549152000,3502.25,3508.94,3429.07,3458.46,561381681.36
1549238400,3458.46,3481.77,3435.29,3463.54,602042507.54
1549324800,3463.54,3478.54,3449.37,3468.99,533671823.91
1549411200,3468.99,3479.89,3388.07,3406.7,631739819.98
1549497600,3406.7,3424.8,3392.38,3397.48,482216636.38
1549584000,3397.48,3719.65,3381.55,3656.23,899123545.34
1549670400,3656.23,3675.38,3632.27,3662.72,630095550.35
1549756800,3662.72,3680.85,3613.38,3676.27,655163594.99
1549843200,3676.27,3681.82,3617.37,3629.3,692483492.83
1549929600,3629.3,3659.96,3590.08,3629.02,687234967.2
1550016000,3629.02,3662.82,3594.81,3610.14,720004305.36
1550102400,3610.14,3625.73,3578.83,3591.22,615009293.31
1550188800,3591.22,3653.08,3578.53,3610.8,773411342.57
1550275200,3610.8,3645.18,3599.86,3618.93,668561836.09
1550361600,3618.93,3690.71,3607.31,3667.93,828167394.59
1550448000,3667.93,3912.35,3659.66,3896.9,1223547097.46
1550534400,3896.9,3992.98,3863.73,3912.42,1280652642.37
1550620800,3912.42,3982.8,3878.9,3973,1093273504.44
1550707200,3973,4007.6,3907.01,3937.63,995450449.1
1550793600,3937.63,3984.77,3931.65,3965.16,911620579.64
1550880000,3965.16,4155.65,3935.28,4118.76,1168571293.54
1550966400,4118.76,4194.06,3722.4,3746.63,1426308030.63
1551052800,3746.63,3869.53,3744.47,3828.38,1098211156.92
1551139200,3828.38,3839.74,3787.97,3809.97,888292730.53
1551225600,3809.97,3833.2,3710.56,3816.98,1024175479.64
1551312000,3816.98,3873.17,3794.67,3814.34,1074514630.3
1551398400,3814.34,3855.79,3813.49,3823.3,773192359.16
1551484800,3823.3,3839.81,3784.32,3820.86,837450878.96
1551571200,3820.86,3834.39,3787.47,3806.72,982739277.74
1551657600,3806.72,3827.73,3676.15,3717.3,1379614473.5
1551744000,3717.3,3874.88,3706.59,3857.01,1531374424.99
1551830400,3857.01,3888.23,3819.18,3862.11,1197399866.59
1551916800,3862.11,3903.46,3845.73,3873.87,1273963498.6
1552003200,3873.87,3927.62,3818.12,3866.02,1399654315.93
1552089600,3866.02,3966.3,3858.1,3942.32,1332077907.85
1552176000,3942.32,3942.4,3890.12,3917.23,1159258455.15
1552262400,3917.23,3933.82,3842.84,3870.45,1298546687.51
1552348800,3870.45,3900.29,3816.82,3882.31,1148314774.47
1552435200,3882.31,3890.94,3846.4,3866.26,1030714997.3
1552521600,3866.26,3912.87,3822.33,3876.74,1020429457.38
1552608000,3876.74,3933.75,3876.7,3924.47,1218664206.81
1552694400,3924.47,4052.46,3923.19,4006.16,1204589386.6
1552780800,4006.16,4006.92,3955.5,3982.66,867847017.61
1552867200,3982.66,4032.99,3957.2,3987.93,1100757799.54
1552953600,3987.93,4028.7,3971.44,4016.06,1103158602.69
1553040000,4016.06,4045.35,3985.79,4041.86,1239590016.59
1553126400,4041.86,4061.53,3919.43,3981.8,1456369286.52
1553212800,3981.8,4004.19,3969.92,3989.6,1024195974.93
1553299200,3989.6,4018.2,3979.9,4005.29,1086742893.34
1553385600,4005.29,4005.3,3964.64,3991.18,995217812.59
1553472000,3991.18,3998.46,3894.92,3935.91,1299842993.95
1553558400,3935.91,3950.33,3898.66,3946.37,1070102378.12
1553644800,3946.37,4046.49,3936.54,4039.38,1128789370.19
1553731200,4039.38,4039.38,4006.39,4026.89,914587886.59
1553817600,4026.89,4122.16,4024.69,4103.14,1129659258.22
1553904000,4103.14,4139.37,4058.18,4107.32,954354680.76
1553990400,4107.32,4117.13,4084.37,4103.92,892235652.27
1554076800,4103.92,4156.41,4076.7,4144.18,1186833049.25
1554163200,4144.18,4886.97,4141.33,4857.19,2370238440.35
1554249600,4857.19,5269.03,4811.9,4943.01,3002622367.27
1554336000,4943.01,5032.69,4784.85,4896.82,2418470482.74
1554422400,4896.82,5024.87,4884.13,5003.79,1835495836.07
1554508800,5003.79,5196.14,4940.8,5043.46,1791181492.87
1554595200,5043.46,5213.44,5031.41,5170.11,1977033384.94
1554681600,5170.11,5296.72,5049.15,5237.91,2145477257.78
1554768000,5237.91,5238.73,5082.49,5151.96,1669473515.75
1554854400,5151.96,5395.25,5137.91,5305,1812858421.91
